,id,name,iata,icao,city,lat,lon,country,alt,size,timezone,countryId
111,6589,Almeirim Airport,GGF,SNYA,Almeirim,-1.479167,-52.578056,Brazil,584,130,"{'name': 'America/Belem', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
112,1917,Almeria Airport,LEI,LEAM,Almeria,36.843929,-2.37009,Spain,70,25862,"{'name': 'Europe/Madrid', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",209
113,6886,Alor Island Airport,ARD,WATM,Alor Island,-8.13234,124.597,Indonesia,10,2995,"{'name': 'Asia/Makassar', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'WITA', 'abbrName': 'Central Indonesian Time', 'isDst': False}",103
114,164,Alor Setar Sultan Abdul Halim Airport,AOR,WMKA,Alor Setar,6.189667,100.398102,Malaysia,15,38956,"{'name': 'Asia/Kuala_Lumpur', 'offset': 28800, 'offsetHours': '8:00', 'abbr': '+08', 'abbrName': None, 'isDst': False}",133
115,4690,Alpena County Regional Airport,APN,KAPN,Alpena,45.081669,-83.555832,United States,689,12217,"{'name': 'America/Detroit', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",236
116,116,Alta Airport,ALF,ENAT,Alta,69.976112,23.37166,Norway,9,24550,"{'name': 'Europe/Oslo', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",165
117,61,Alta Floresta Airport,AFL,SBAT,Alta Floresta,-9.86609,-56.106201,Brazil,947,1712,"{'name': 'America/Cuiaba', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': '-04', 'abbrName': None, 'isDst': False}",32
118,4851,Altai Airport,LTI,ZMAT,Altai,46.650002,96.416664,Mongolia,7261,0,"{'name': 'Asia/Hovd', 'offset': 25200, 'offsetHours': '7:00', 'abbr': '+07', 'abbrName': None, 'isDst': False}",146
119,209,Altamira Airport,ATM,SBHT,Altamira,-3.2539,-52.253899,Brazil,368,3194,"{'name': 'America/Santarem', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
120,4755,Altay Airport,AAT,ZWAT,Altay,47.750362,88.084442,China,1750,2241,"{'name': 'Asia/Shanghai', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'CST', 'abbrName': 'China Standard Time', 'isDst': False}",46
121,157,Altenburg Nobitz Airport,AOC,EDAC,Altenburg,50.981812,12.50636,Germany,640,8316,"{'name': 'Europe/Berlin', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",83
122,6582,Altenstadt Air Base,QCA,ETHA,Altenstadt,47.835518,10.870574,Germany,2423,785,"{'name': 'Europe/Berlin', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",83
123,5610,Alton St. Louis Regional Airport,ALN,KALN,Alton,38.890301,-90.045998,United States,544,22179,"{'name': 'America/Chicago', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",236
124,163,Altoona Blair County Airport,AOO,KAOO,Altoona,40.296371,-78.32,United States,1503,8594,"{'name': 'America/New_York', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",236
125,7716,Alzintan Airport,ZIS,HLZN,Alzintan,31.775,12.25,Libya,2080,254,"{'name': 'Africa/Tripoli', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'EET', 'abbrName': 'Eastern European Time', 'isDst': False}",125
126,7466,Amakusa Airport,AXJ,RJDA,Amakusa,32.483261,130.15564,Japan,328,10919,"{'name': 'Asia/Tokyo', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'JST', 'abbrName': 'Japan Standard Time', 'isDst': False}",111
127,192,Amami Airport,ASJ,RJKA,Amami,28.43063,129.712494,Japan,27,29773,"{'name': 'Asia/Tokyo', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'JST', 'abbrName': 'Japan Standard Time', 'isDst': False}",111
128,131,Amarillo Rick Husband  International Airport,AMA,KAMA,Amarillo,35.21936,-101.705002,United States,3607,67873,"{'name': 'America/Chicago', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",236
129,5905,Amarillo Tradewind Airport,TDW,KTDW,Amarillo,35.169899,-101.825996,United States,3649,26349,"{'name': 'America/Chicago', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",236
130,4397,Ambler Airport,ABL,PAFM,Ambler,67.087502,-157.84584,United States,289,1206,"{'name': 'America/Anchorage', 'offset': -32400, 'offsetHours': '-9:00', 'abbr': 'AKST', 'abbrName': 'Alaska Standard Time', 'isDst': False}",236
131,140,Ambon Pattimura Airport,AMQ,WAPP,Ambon,-3.71026,128.089096,Indonesia,33,40158,"{'name': 'Asia/Jayapura', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'WIT', 'abbrName': 'Eastern Indonesian Time', 'isDst': False}",103
132,200,Amboseli Airport,ASV,HKAM,Amboseli,-2.633,37.25,Kenya,3755,2616,"{'name': 'Africa/Nairobi', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EAT', 'abbrName': 'East Africa Time', 'isDst': False}",115
133,5612,Ames Municipal Airport,AMW,KAMW,Ames,41.992001,-93.621803,United States,956,14602,"{'name': 'America/Chicago', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",236
134,44,Amman Civil Airport,ADJ,OJAM,Amman,31.9727,35.991562,Jordan,2555,8044,"{'name': 'Asia/Amman', 'offset': 10800, 'offsetHours': '3:00', 'abbr': '+03', 'abbrName': None, 'isDst': False}",113
135,137,Amman Queen Alia International Airport,AMM,OJAI,Amman,31.722549,35.99321,Jordan,2395,230692,"{'name': 'Asia/Amman', 'offset': 10800, 'offsetHours': '3:00', 'abbr': '+03', 'abbrName': None, 'isDst': False}",113
136,210,Amritsar International Airport,ATQ,VIAR,Amritsar,31.709591,74.797256,India,756,59619,"{'name': 'Asia/Kolkata', 'offset': 19800, 'offsetHours': '5:30', 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}",102
137,141,Amsterdam Schiphol Airport,AMS,EHAM,Amsterdam,52.308609,4.763889,Netherlands,11,1727995,"{'name': 'Europe/Amsterdam', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",155
138,918,Anadyr Ugolny Airport,DYR,UHMA,Anadyr,64.730003,177.740005,Russia,194,2541,"{'name': 'Asia/Anadyr', 'offset': 43200, 'offsetHours': '12:00', 'abbr': '+12', 'abbrName': None, 'isDst': False}",182
139,107,Anaktuvuk Pass Airport,AKP,PAKP,Anaktuvuk Pass,68.129997,-151.740005,United States,2106,1382,"{'name': 'America/Anchorage', 'offset': -32400, 'offsetHours': '-9:00', 'abbr': 'AKST', 'abbrName': 'Alaska Standard Time', 'isDst': False}",236
140,8,Anapa Airport,AAQ,URKA,Anapa,45.00209,37.347271,Russia,174,43827,"{'name': 'Europe/Moscow', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'MSK', 'abbrName': 'Moscow Standard Time', 'isDst': False}",182
141,6356,Anapolis Airport,APS,SBAN,Anapolis,-16.22714,-48.963783,Brazil,3712,189,"{'name': 'America/Sao_Paulo', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
142,941,Anchorage Elmendorf Air Force Base,EDF,PAED,Anchorage,61.251339,-149.806,United States,213,9336,"{'name': 'America/Anchorage', 'offset': -32400, 'offsetHours': '-9:00', 'abbr': 'AKST', 'abbrName': 'Alaska Standard Time', 'isDst': False}",236
143,2302,Anchorage Merrill Field Airport,MRI,PAMR,Anchorage,61.213539,-149.843994,United States,137,77027,"{'name': 'America/Anchorage', 'offset': -32400, 'offsetHours': '-9:00', 'abbr': 'AKST', 'abbrName': 'Alaska Standard Time', 'isDst': False}",236
144,143,Anchorage Ted Stevens International Airport,ANC,PANC,Anchorage,61.174358,-149.996002,United States,151,678977,"{'name': 'America/Anchorage', 'offset': -32400, 'offsetHours': '-9:00', 'abbr': 'AKST', 'abbrName': 'Alaska Standard Time', 'isDst': False}",236
145,159,Ancona Airport,AOI,LIPY,Ancona,43.616341,13.36231,Italy,49,26474,"{'name': 'Europe/Rome', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",109
146,155,Andenes Andoya Airport,ANX,ENAN,Andenes,69.292503,16.144159,Norway,43,6498,"{'name': 'Europe/Oslo', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",165
147,144,Anderson Regional Airport,AND,KAND,Anderson,34.494579,-82.709297,United States,782,26026,"{'name': 'America/New_York', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",236
148,252,Andizhan Airport,AZN,UTFA,Andizhan,40.72773,72.294006,Uzbekistan,1515,1770,"{'name': 'Asia/Tashkent', 'offset': 18000, 'offsetHours': '5:00', 'abbr': '+05', 'abbrName': None, 'isDst': False}",239
149,1924,Andorra La Seu de Urgel Airport,LEU,LESU,Andorra,42.34058,1.410326,Spain,2625,802,"{'name': 'Europe/Madrid', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",209
150,189,Andros Town International Airport,ASD,MYAF,Andros Town,24.69828,-77.795601,Bahamas,5,10661,"{'name': 'America/Nassau', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",17
151,4904,Anegada Auguste George Airport,NGD,TUPA,Anegada,18.727394,-64.330055,"Virgin Islands, British",21,712,"{'name': 'America/St_Thomas', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'AST', 'abbrName': 'Atlantic Standard Time', 'isDst': False}",244
152,730,Angeles City Clark International Airport,CRK,RPLC,Angeles City,15.18598,120.560303,Philippines,484,65928,"{'name': 'Asia/Manila', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'PST', 'abbrName': None, 'isDst': False}",174
153,69,Angelholm Helsingborg Airport,AGH,ESTA,Angelholm,56.29607,12.84713,Sweden,68,29214,"{'name': 'Europe/Stockholm', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",215
154,145,Angers Loire Airport,ANE,LFJR,Angers,47.56028,-0.312222,France,194,7458,"{'name': 'Europe/Paris', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",76
155,3775,Anglesey Airport,VLY,EGOV,Anglesey,53.240002,-4.53,United Kingdom,-1,13940,"{'name': 'Europe/London', 'offset': None, 'offsetHours': '0:00', 'abbr': 'GMT', 'abbrName': 'Greenwich Mean Time', 'isDst': False}",235
156,5614,Angola Tri-State Steuben County Airport,ANQ,KANQ,Angola,41.639702,-85.083504,United States,995,3497,"{'name': 'America/Indiana/Indianapolis', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",236
157,147,Angouleme Cognac International Airport,ANG,LFBU,Angouleme,45.729469,0.219153,France,436,5418,"{'name': 'Europe/Paris', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",76
158,8271,Angra dos Reis Airport,GDR,SDAG,Angra dos Reis,-22.975279,-44.30722,Brazil,10,642,"{'name': 'America/Sao_Paulo', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
159,4257,Aniak Airport,ANI,PANI,Aniak,61.581669,-159.54306,United States,89,11870,"{'name': 'America/Anchorage', 'offset': -32400, 'offsetHours': '-9:00', 'abbr': 'AKST', 'abbrName': 'Alaska Standard Time', 'isDst': False}",236
160,96,Anjouan Ouani Airport,AJN,FMCV,Anjouan,-12.1316,44.430271,Comoros,62,190,"{'name': 'Indian/Comoro', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EAT', 'abbrName': 'East Africa Time', 'isDst': False}",50
161,7286,Ankang Fuqiang Airport,AKA,ZLAK,Ankang,32.708099,108.931046,China,849,1491,"{'name': 'Asia/Shanghai', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'CST', 'abbrName': 'China Standard Time', 'isDst': False}",46
162,1002,Ankara Esenboga International Airport,ESB,LTAC,Ankara,40.128078,32.995079,Turkey,3125,333000,"{'name': 'Europe/Istanbul', 'offset': 10800, 'offsetHours': '3:00', 'abbr': '+03', 'abbrName': None, 'isDst': False}",228
163,7763,Ankeny Regional Airport,QQK,KIKV,Ankeny,41.691113,-93.566391,United States,910,24764,"{'name': 'America/Chicago', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",236
164,7693,Ann Airport,VBA,VYAN,Ann,19.770643,94.026405,Myanmar (Burma),43,23,"{'name': 'Asia/Yangon', 'offset': 23400, 'offsetHours': '6:30', 'abbr': '+0630', 'abbrName': None, 'isDst': False}",151
165,4906,Ann Arbor Municipal Airport,ARB,KARB,Ann Arbor,42.223057,-83.74556,United States,839,37719,"{'name': 'America/Detroit', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",236
166,2,Annaba Rabah Bitat Airport,AAE,DABB,Annaba,36.82222,7.809167,Algeria,16,2420,"{'name': 'Africa/Algiers', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",4
167,5613,Annapolis Lee Airport,ANP,KANP,Annapolis,38.942902,-76.568398,United States,34,17797,"{'name': 'America/New_York', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",236
168,2424,Annecy Mont Blanc Airport,NCY,LFLP,Annecy,45.930771,6.106289,France,1519,12387,"{'name': 'Europe/Paris', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",76
169,2919,Annemasse Airport,QYA,LFLI,Annemasse,46.19194,6.269444,France,1617,5447,"{'name': 'Europe/Paris', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",76
170,142,Anniston Regional,ANB,KANB,Anniston,33.588161,-85.858101,United States,612,4530,"{'name': 'America/Chicago', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",236
171,4277,Anqing Tianzhushan Airport,AQG,ZSAQ,Anqing,30.582222,117.050278,China,-1,3849,"{'name': 'Asia/Shanghai', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'CST', 'abbrName': 'China Standard Time', 'isDst': False}",46
172,4695,Anshan Teng'ao Airport,AOG,ZYAS,Anshan,41.103523,122.855835,China,53,3882,"{'name': 'Asia/Shanghai', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'CST', 'abbrName': 'China Standard Time', 'isDst': False}",46
173,7311,Anshun Huangguoshu Airport,AVA,ZUAS,Anshun,26.260555,105.873337,China,4812,3072,"{'name': 'Asia/Chongqing', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'CST', 'abbrName': 'China Standard Time', 'isDst': False}",46
174,1427,Antakya Hatay Airport,HTY,LTDA,Antakya,36.362778,36.282223,Turkey,25,21349,"{'name': 'Europe/Istanbul', 'offset': 10800, 'offsetHours': '3:00', 'abbr': '+03', 'abbrName': None, 'isDst': False}",228
175,248,Antalya Airport,AYT,LTAI,Antalya,36.898731,30.800461,Turkey,177,614732,"{'name': 'Europe/Istanbul', 'offset': 10800, 'offsetHours': '3:00', 'abbr': '+03', 'abbrName': None, 'isDst': False}",228
176,3537,Antananarivo Ivato International Airport,TNR,FMMI,Antananarivo,-18.7969,47.478802,Madagascar,4198,26110,"{'name': 'Indian/Antananarivo', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EAT', 'abbrName': 'East Africa Time', 'isDst': False}",131
177,154,Antigua V. C. Bird International Airport,ANU,TAPA,Antigua,17.13674,-61.792599,Antigua And Barbuda,62,60300,"{'name': 'America/Antigua', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'AST', 'abbrName': 'Atlantic Standard Time', 'isDst': False}",10
178,146,Antofagasta International Airport,ANF,SCFA,Antofagasta,-23.444401,-70.445099,Chile,455,54151,"{'name': 'America/Santiago', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': True}",45
179,838,Antsiranana Arrachart Airport,DIE,FMNA,Antsiranana,-12.3494,49.29174,Madagascar,374,471,"{'name': 'Indian/Antananarivo', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EAT', 'abbrName': 'East Africa Time', 'isDst': False}",131
180,152,Antwerp International Airport,ANR,EBAW,Antwerp,51.189442,4.460278,Belgium,39,54456,"{'name': 'Europe/Brussels', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",22
181,4307,Anvik Airport,ANV,PANV,Anvik,62.647778,-160.188889,United States,309,959,"{'name': 'America/Anchorage', 'offset': -32400, 'offsetHours': '-9:00', 'abbr': 'AKST', 'abbrName': 'Alaska Standard Time', 'isDst': False}",236
182,160,Aomori Airport,AOJ,RJSA,Aomori,40.734718,140.690796,Japan,664,28233,"{'name': 'Asia/Tokyo', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'JST', 'abbrName': 'Japan Standard Time', 'isDst': False}",111
183,5971,Aosta Airport,AOT,LIMW,Aosta,45.738499,7.36872,Italy,1791,4088,"{'name': 'Europe/Rome', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",109
184,4836,Apalachicola Regional Airport,AAF,KAAF,Apalachicola,29.733334,-84.98333,United States,20,6941,"{'name': 'America/Kentucky/Monticello', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",236
185,4760,Apartado Airport,APO,SKLC,Apartado,7.817678,-76.717659,Colombia,46,3235,"{'name': 'America/Bogota', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': '-05', 'abbrName': None, 'isDst': False}",49
186,6725,Apatity Airport,KVK,ULMK,Apatity,67.463303,33.588299,Russia,515,3185,"{'name': 'Europe/Moscow', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'MSK', 'abbrName': 'Moscow Standard Time', 'isDst': False}",182
187,171,Apia Faleolo International Airport,APW,NSFA,Apia,-13.8296,-171.996994,Samoa,58,7186,"{'name': 'Pacific/Apia', 'offset': 46800, 'offsetHours': '13:00', 'abbr': '+13', 'abbrName': None, 'isDst': False}",191
188,5620,Apple Valley Airport,APV,KAPV,Apple Valley,34.575298,-117.185997,United States,3062,25719,"{'name': 'America/Los_Angeles', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'PST', 'abbrName': 'Pacific Standard Time', 'isDst': False}",236
189,213,Appleton International Airport,ATW,KATW,Appleton,44.258091,-88.518997,United States,918,76166,"{'name': 'America/Chicago', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",236
190,6577,Apucarana Airport,APU,SSAP,Apucarana,-23.609501,-51.384499,Brazil,2641,247,"{'name': 'America/Sao_Paulo', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
191,8429,Apui Airport,IUP,SWYN,Apui,-7.1727,-59.839409,Brazil,614,20,"{'name': 'America/Porto_Velho', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': '-04', 'abbrName': None, 'isDst': False}",32
192,174,Aqaba King Hussein International Airport,AQJ,OJAQ,Aqaba,29.61161,35.018059,Jordan,175,10580,"{'name': 'Asia/Amman', 'offset': 10800, 'offsetHours': '3:00', 'abbr': '+03', 'abbrName': None, 'isDst': False}",113
193,99,Aracaju Santa Maria Airport,AJU,SBAR,Aracaju,-10.984,-37.070301,Brazil,23,33114,"{'name': 'America/Maceio', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
194,7816,Aracati Airport,ARX,SBAC,Aracati,-4.56861,-37.804722,Brazil,128,724,"{'name': 'America/Belem', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
195,184,Aracatuba Airport,ARU,SBAU,Aracatuba,-21.1413,-50.424702,Brazil,1361,10176,"{'name': 'America/Sao_Paulo', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
196,185,Arad International Airport,ARW,LRAR,Arad,46.176552,21.26202,Romania,352,2589,"{'name': 'Europe/Bucharest', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'EET', 'abbrName': 'Eastern European Time', 'isDst': False}",181
197,226,Araguaina Airport,AUX,SWGN,Araguaina,-7.227867,-48.240467,Brazil,771,569,"{'name': 'America/Araguaina', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
198,6165,Arak Airport,AJK,OIHR,Araak,34.1381,49.847301,Iran,5440,123,"{'name': 'Asia/Tehran', 'offset': 12600, 'offsetHours': '3:30', 'abbr': '+0330', 'abbrName': None, 'isDst': False}",104
199,6596,Arapongas Airport,APX,SSOG,Arapongas,-23.3529,-51.491699,Brazil,2599,293,"{'name': 'America/Sao_Paulo', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
200,2935,Arar Domestic Airport,RAE,OERR,Arar,30.90658,41.13821,Saudi Arabia,1813,1182,"{'name': 'Asia/Riyadh', 'offset': 10800, 'offsetHours': '3:00', 'abbr': '+03', 'abbrName': None, 'isDst': False}",194
201,172,Araraquara Airport,AQA,SBAQ,Araraquara,-21.812,-48.132999,Brazil,2334,3724,"{'name': 'America/Sao_Paulo', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
